Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus),再計算_Lv0-A距離(マンハッタン),再計算_Lv0-B距離(マンハッタン),再計算_Lv0-A距離(ユークリッド),再計算_Lv0-B距離(ユークリッド),抽出_Lv1予想ターゲット,抽出_Lv0宣言ターゲット,判定_意図推定一致,判定_距離合理性(マンハッタン),判定_距離合理性(ユークリッド)
10,206352,45,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は獲物Aの位置から離れた位置にいるため、獲物Bに近づく行動をとると考えられる,右,獲物Aは既に捕捕獲中であるため、未捕獲の獲物Bを捕獲するために近づく必要がある,上,獲物Bが未捕獲のため、捕獲するために近づく必要がある。上に移動することで、次のターンで獲物Bに近づく位置に行ける。,7,5,4,9,7,5,8,3,7,7,10,10,0,0,3,3,7,10,5.0,7.21,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,46,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は（4, 8）におり、獲物A（7, 5）に近い位置にあるため、獲物Aを狙う可能性が高いと判断した。",左,獲物Aが右隣に位置しており、左に移動することで次ターンに獲物Aを捕獲できる可能性が高いから。,下,獲物Aの座標に近づくためには下に移動するのが最適であり、獲物Aを早く捕獲するための行動です。,8,5,4,8,7,5,8,2,6,6,10,10,1,1,3,3,6,10,4.24,7.21,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,47,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,"他者の位置(4, 9)から見ると、獲物B(9, 2)に向かうことが可能であり、未捕獲の獲物Bを狙う意図があると推定した。",右,獲物Bが未捕獲であり、他者が獲物Bを狙っているため、競合する前に獲物Bに接近する必要がある。,上,獲物Bは未捕獲であり、獲物Aは既に捕獲中であるため、獲物Bに近づくことで捕獲のチャンスを狙う必要がある。上に移動することで、次ターン以降の捕獲が可能になる位置に移動できる。,7,5,4,9,7,5,9,2,7,7,12,12,0,0,5,5,7,12,5.0,8.6,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,48,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置(4, 8)から獲物Aの位置(7, 4)へ向かうため、上に移動することで獲物Aに近づくことができる",上,獲物Aが自己の現在位置から上方向に近いため、上に移動することで獲物Aに近づくことができる。,上,"獲物Aの座標(7, 4)に近づくために、上に移動することで次ターンに獲物捕獲のチャンスが増える。",8,5,4,8,7,4,9,1,7,7,12,12,2,2,5,5,7,12,5.0,8.6,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,49,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の位置が獲物Aに近く、獲物Aが自己と同じ座標にいるため、他者は獲物Aを狙っていると推定される,その場に留まる,獲物Aが自己の位置にいるため、そのまま留まることで獲物Aを捕獲することができる,右,獲物Aが他者の位置と同じセルにいるため、自己が右に移動することで獲物Aを捕獲できる可能性が高いから。,8,4,4,7,8,4,9,1,7,7,11,11,0,0,4,4,7,11,5.0,7.81,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,50,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,"他者の現在位置(5,7)から獲物B(9,1)に向かうための最短ルートが右に向かう行動であるため",右,獲物Bは未捕獲状態であり、他者が獲物Bを狙っている可能性が高いため、自己が右に移動し獲物Bに近づくことで、捕獲のチャンスを増やす必要がある,右,獲物Bは未捕獲状態であり、右に移動することで獲物Bに近づき、次ターンでの捕獲の可能性を高めるため。,8,4,5,7,8,4,9,1,6,6,10,10,0,0,4,4,6,10,4.24,7.21,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,51,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(6, 7)から獲物Aの座標(9, 4)へ向かうためには右方向へ移動することで最短距離を取れるため",その場に留まる,自己の座標と獲物Aの座標が一致しているため、次のターンで獲物Aを捕獲するためにはその場に留まる必要がある。,右,"獲物Aが他者の位置に同じ座標（9, 4）にいるため、右に移動して獲物Aを捕獲するチャンスを狙う。",9,4,6,7,9,4,9,1,6,6,9,9,0,0,3,3,6,9,4.24,6.71,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,52,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は獲物Aを捕獲中の自己から1つ左の位置にいて、獲物Bへの移動が可能であるため、獲物Bを狙っていると推定した,右,獲物Bが未捕獲であり、右に移動することで獲物Bに近づくことができるため,右,"獲物Bが未捕獲であり、現在の座標(10, 1)に近づくため右に移動することで、次ターンで捕獲を試みることができるため",9,4,7,7,9,4,10,1,5,5,9,9,0,0,4,4,5,9,3.61,6.71,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,53,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置(8,7)から獲物Aの位置(9,4)に向かって移動することで、次のターンに獲物Aを捕獲できる可能性が高い。",左,獲物Aが自己の隣にあるため、左に移動することで獲物Aを捕獲することができる。,上,"獲物Aの位置（9, 4）に向かうため、上に移動することで次のターンで捕獲の可能性が高まるからです。",10,4,8,7,9,4,10,0,4,4,9,9,1,1,4,4,4,9,3.16,7.28,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,54,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者の位置が獲物Bに近づいており、獲物Aが捕獲中であるため、他者は次に獲物Bを目指す可能性が高い,右,獲物Aが捕獲中であるため、獲物Bを狙う必要がある。現在自己が獲物Bに近づくため右に移動することで、次ターンで捕獲が可能になる。,右,獲物Bが未捕獲状態であり、獲物Aはすでに捕獲中のため、次に獲物Bを狙うために自己の位置を近づける必要があります。右に移動することで獲物Bに一歩近づきます。,9,4,8,6,9,4,10,19,3,3,15,9,0,0,16,6,3,9,2.24,7.28,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,55,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は獲物Aが位置している座標(10, 4)の隣接位置(9, 6)にいるため、次のターンにAを捕獲する可能性が高いと考えられる。",その場に留まる,自己の座標が獲物Aと一致しているため、次ターンに獲物Aを捕獲するためにはその場に留まる必要がある。,右,獲物Aが他者と同じ座標にいるため、右に移動して直接捕獲できる位置に移動することが優先される。,10,4,9,6,10,4,11,19,3,3,15,9,0,0,16,6,3,9,2.24,7.28,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,56,獲物B,✖️,不明,✖️,△,獲物Bを狙っている,他者の位置が獲物Bの方向にあり、獲物Aは捕獲中なので獲物Bを目指すと考えられる。,下,自分の位置から獲物Bに近づくために下に移動し、次ターンで捕獲を目指す。獲物Aは捕獲中なので、獲物Bに集中するべきである。,上,獲物Aは既に捕獲中であり、獲物Bは未捕獲のため、次回のターンに向けて近づく必要がある。,10,4,10,6,10,4,12,19,2,2,15,9,0,0,17,7,2,9,2.0,7.28,獲物B,獲物B,⚪︎,✖️,✖️
10,206352,57,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,自己と他者の位置が一致しており、獲物Aが直上の位置にいるため、他者は獲物Aを捕獲するために上に移動する可能性が高い。,上,獲物Aが自己の直上に位置しており、他者も獲物Aを狙っているため、捕獲のチャンスを最大化するために上に移動して捕獲を試みる。,上,獲物Aの座標が上にあり、次の行動で獲物Aに届くため,10,5,10,5,10,4,13,19,1,1,17,9,1,1,17,9,1,9,1.0,6.71,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,58,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの位置と同じ座標にいるため、獲物Aを狙う必要がなく、留まっていると推測できます。,右,獲物Aは既に捕獲中であるため、次は獲物Bを捕獲する必要がある。獲物Bは現在の自己座標から右に位置しており、捕獲に向けて移動する。,右,獲物Aはすでに捕獲中で、獲物Bを捕獲するために位置を近づける必要があるため,10,4,10,4,10,4,13,18,0,0,17,9,0,0,17,9,0,9,0.0,6.71,獲物A,獲物B,✖️,✖️,✖️
10,206352,59,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者が現在いる位置(11, 4)から1つ左(10, 4)に獲物Aがいるため、他者は獲物Aを狙って行動する可能性が高い。",左,獲物Aが左隣に位置しているため、確実に捕獲できる位置に移動する必要がある。,左,獲物Aが左隣の座標にいるため、1ターンで捕獲できるため。,11,4,11,4,10,4,13,18,1,1,16,8,1,1,16,8,1,8,1.0,6.32,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,60,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者が獲物Aの座標にいるため、獲物Aを保持し続けていると判断した,右,獲物Aは既に捕獲中で確保されているため、次は獲物Bを確保する必要がある。右に移動することで獲物Bに近づくことができる。,右,獲物Bが未捕獲であり、自己の現在位置から右に移動することで獲物Bの位置に近づき、次ターンで捕獲できる可能性を高めるため。,10,4,10,4,10,4,14,18,0,0,18,10,0,0,18,10,0,10,0.0,7.21,獲物A,獲物B,✖️,✖️,✖️
10,206352,61,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"自己と他者が同じ座標（11, 4）に位置しており、獲物Aもその位置に存在しているため、他者は獲物Aを捕獲する意図があると推定される。",その場に留まる,"自己と他者が同じ座標（11, 4）に位置しており、他者も獲物Aを狙っているため、獲物Aを捕獲するためにはその場に留まることが最も効率的である。",その場に留まる,自己と他者が同じ位置にいるため、獲物Aを捕まえるためにはその場に留まった方が効果的である。,11,4,11,4,11,4,14,18,0,0,17,9,0,0,17,9,0,9,0.0,6.71,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,62,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者と自己が同じ座標におり、どちらも獲物Aの捕獲状態を共有しているため、他者はその場に留まると推定される,右,獲物Bが未捕獲であるため、捕獲するために近づく必要がある。,右,獲物Bが未捕獲であり、次のターンで獲得するために近づく必要があるから。,11,4,11,4,11,4,14,18,0,0,17,9,0,0,17,9,0,9,0.0,6.71,獲物A,獲物B,✖️,✖️,✖️
10,206352,63,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,自分と他者の位置が同じで、獲物Aが左に位置しているため、他者は獲物Aに向かおうとしていると推測した,左,獲物Aが左に位置しており、他者も獲物Aを狙っているため、左に移動することで獲物Aを捕獲するチャンスを増やすことができる。,左,獲物Aは現在の自己の左上の位置にいるため、左に移動することで獲物Aにより近づき、捕獲の可能性を高めることができる。,12,4,12,4,11,3,15,18,2,2,17,9,2,2,17,9,2,9,1.41,6.71,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,64,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者と獲物Aが非常に近い位置にあり、他者が上に移動することで獲物Aに接触可能であるため,上,獲物Aが自己の上に位置しており、次の行動で獲物Aに接触可能になるため、獲物Aを狙います。,上,獲物Aは現在自己のすぐ上に位置しているため、次の行動で獲物Aを捕獲することができるから。,11,4,11,4,11,3,15,18,1,1,18,10,1,1,18,10,1,10,1.0,7.21,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,65,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者が獲物Aと同じ座標にいるため、獲物Aが捕まっている状態では他者は動く必要がなく、そのまま留まると推定される。,右,獲物Aは現在捕獲中のため動く必要がなく、獲物Bを捕獲するために位置を移動する必要がある。,右,獲物Aは捕獲中であるため、次のターンで獲物Bを捕獲するために右に移動します。,11,3,11,3,11,3,16,18,0,0,20,10,0,0,20,10,0,10,0.0,7.07,獲物A,獲物B,✖️,✖️,✖️
10,206352,66,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は現在獲物Aに向かう経路上にいるため、獲物Aを狙っていると考えられる。,左,獲物Aが自己の1マス左にいるため、左に移動することで獲物Aに近づくことができる。,上,"獲物Aは座標(11,2)に位置しており、自己の位置から上に動くことでその獲物に近づき、捕獲を目指すことができるため。",12,3,12,3,11,2,17,18,2,2,20,10,2,2,20,10,2,10,1.41,7.07,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,67,獲物A,⚪︎,獲物B,✖️,⚪︎,獲物Aを狙っている,他者が獲物Aの座標と同じ位置にいるため、捕獲する意図があると推測される。,上,獲物Aは他者が捕獲するため、自己は獲物Bに近づくべきである。,その場に留まる,獲物Aが現在の自己の座標に位置しているため、その場に留まることで獲物Aを捕獲することができるから。,11,3,12,2,12,2,17,18,0,0,21,9,2,2,21,11,0,9,0.0,6.4,獲物A,獲物A,⚪︎,⚪︎,⚪︎
10,206352,68,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者の座標が獲物Aの座標と一致しており、獲物Aが捕獲中であるため、他者はその場に留まっていると推測される,右,獲物Aはすでに捕獲中なので、未捕獲の獲物Bを優先して捕獲しに行くために移動する。,右,獲物Bは未捕獲状態であり、次のターンに近づくことで捕獲のチャンスを高めるため,11,2,12,2,12,2,18,18,0,0,22,10,1,1,23,11,0,10,0.0,7.21,獲物A,獲物B,✖️,✖️,✖️
10,206352,69,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在獲物Aのいる位置の隣にいるため、獲物Aを捕獲している自己の近くに位置しており、獲物Bを狙う動きをするだろうと推測した,右,獲物Bが未捕獲であり、他者が獲物Bを狙っているため、獲物Bの捕獲を優先する必要がある,左,獲物Bを捕獲するためには、自己の位置を獲物Bに近づける必要があるため。左に移動することで次ターンの位置を獲物Bに向かわせることができる。,12,2,13,2,12,2,18,17,1,1,20,10,0,0,21,11,1,10,1.0,7.07,獲物B,獲物B,⚪︎,✖️,✖️
